,Qualification,Experiece,Ratings,Place,Profile,Fees
2917,MD,28.0,94.6425884123401,Mumbai,Homeopath,350
2918,MBBS,15.0,94.6425884123401,Mumbai,Dermatologists,800
2919,MD,14.0,94.6425884123401,Coimbatore,Dentist,100
2920,BHMS,11.0,94.6425884123401,Bangalore,Homeopath,200
2921,MBBS,33.0,94.6425884123401,Chennai,General Medicine,300
2922,MD,31.0,100.0,Mumbai,Homeopath,500
2923,MD,20.0,83.0,Hyderabad,Dermatologists,400
2924,MBBS,30.0,94.6425884123401,Bangalore,General Medicine,400
2925,BAMS,22.0,94.6425884123401,Mumbai,Ayurveda,700
2926,MBBS,3.0,94.6425884123401,Coimbatore,General Medicine,100
2927,MD,21.0,85.0,Delhi,Dermatologists,100
2928,MBBS,26.0,94.6425884123401,Chennai,ENT Specialist,400
2929,MD,42.0,94.6425884123401,Thiruvananthapuram,General Medicine,100
2930,MBBS,19.0,100.0,Chennai,General Medicine,250
2931,MBBS,13.0,94.6425884123401,Mumbai,Dermatologists,500
2932,BDS,14.0,89.0,Bangalore,Dentist,300
2933,BHMS,27.0,99.0,Bangalore,Homeopath,300
2934,MBBS,19.0,94.6425884123401,Mumbai,ENT Specialist,500
2935,MD,12.0,99.0,Bangalore,Dermatologists,400
2936,MBBS,20.0,93.0,Bangalore,ENT Specialist,250
2937,MD,9.0,100.0,Mumbai,Dermatologists,800
2938,MD,8.0,96.0,Mumbai,Dermatologists,700
2939,BHMS,13.0,94.6425884123401,Chennai,Homeopath,300
2940,MBBS,16.0,94.6425884123401,Chennai,General Medicine,200
2941,BAMS,13.0,94.6425884123401,Mumbai,Ayurveda,50
2942,MD,39.0,94.6425884123401,Hyderabad,Ayurveda,500
2943,BDS,16.0,94.6425884123401,Coimbatore,Dentist,150
2944,MD,10.0,94.6425884123401,Mumbai,Dermatologists,500
2945,BHMS,26.0,94.6425884123401,Delhi,Homeopath,500
2946,MD,20.0,96.0,Thiruvananthapuram,Dentist,200
2947,MBBS,9.0,100.0,Mumbai,Dermatologists,100
2948,BAMS,18.0,94.6425884123401,Hyderabad,Ayurveda,500
2949,MD,34.0,100.0,Mumbai,Homeopath,100
2950,BAMS,19.0,94.6425884123401,Bangalore,Ayurveda,300
2951,MBBS,8.0,94.6425884123401,Chennai,Dermatologists,300
2952,BDS,7.0,94.6425884123401,Coimbatore,Dentist,100
2953,BDS,4.0,94.6425884123401,Delhi,Dentist,250
2954,MBBS,16.0,100.0,Hyderabad,General Medicine,550
2955,MBBS,22.0,100.0,Delhi,General Medicine,300
2956,MBBS,13.0,94.6425884123401,Delhi,ENT Specialist,800
2957,BAMS,10.0,94.6425884123401,Mumbai,Ayurveda,300
2958,MD,17.0,94.6425884123401,Hyderabad,Homeopath,450
2959,MD,26.0,94.0,Hyderabad,Dentist,550
2960,MBBS,35.0,67.0,Delhi,ENT Specialist,800
2961,MBBS,43.0,94.6425884123401,Mumbai,General Medicine,200
2962,MD,19.0,98.0,Bangalore,Dentist,300
2963,BAMS,17.0,94.6425884123401,Mumbai,Ayurveda,100
2964,BHMS,11.0,94.6425884123401,Delhi,Homeopath,300
2965,MBBS,23.0,95.0,Bangalore,General Medicine,750
2966,BHMS,17.555858310626704,94.6425884123401,Mumbai,Homeopath,200
2967,BDS,17.0,94.6425884123401,Coimbatore,Dentist,100
2968,BHMS,20.0,94.6425884123401,Hyderabad,Homeopath,300
2969,BAMS,35.0,94.6425884123401,Mumbai,Ayurveda,100
2970,MBBS,35.0,94.6425884123401,Mumbai,General Medicine,300
2971,BDS,17.0,86.0,Bangalore,Dentist,300
2972,MBBS,7.0,94.6425884123401,Bangalore,ENT Specialist,500
2973,MD,4.0,94.6425884123401,Bangalore,Homeopath,200
2974,MD,40.0,91.0,Delhi,General Medicine,500
2975,BDS,11.0,94.6425884123401,Delhi,Dentist,250
2976,MBBS,9.0,99.0,Chennai,General Medicine,200
2977,BAMS,18.0,94.6425884123401,Mumbai,Ayurveda,50
2978,BDS,15.0,99.0,Bangalore,Dentist,100
2979,BHMS,24.0,94.6425884123401,Delhi,Homeopath,400
2980,BDS,5.0,94.6425884123401,Mumbai,Dentist,200
2981,BDS,12.0,94.6425884123401,Delhi,Dentist,250
2982,DDVL,6.0,94.6425884123401,Hyderabad,Dermatologists,400
2983,MD,25.0,98.0,Hyderabad,Dentist,300
2984,MBBS,37.0,98.0,Delhi,ENT Specialist,100
2985,MBBS,23.0,96.0,Coimbatore,General Medicine,250
2986,BHMS,18.0,94.6425884123401,Mumbai,Homeopath,250
2987,BAMS,14.0,94.6425884123401,Bangalore,Ayurveda,200
2988,BAMS,39.0,94.6425884123401,Hyderabad,Ayurveda,50
2989,MD,38.0,67.0,Bangalore,General Medicine,350
2990,MD,17.0,97.0,Bangalore,Dentist,400
2991,MD,30.0,94.6425884123401,Delhi,Homeopath,100
2992,MD,15.0,100.0,Hyderabad,Dentist,200
2993,MBBS,11.0,93.0,Hyderabad,ENT Specialist,300
2994,MD,14.0,100.0,Bangalore,Dentist,250
2995,MD,25.0,95.0,Chennai,Dermatologists,500
2996,MBBS,18.0,95.0,Bangalore,ENT Specialist,450
2997,MBBS,3.0,94.6425884123401,Thiruvananthapuram,General Medicine,350
2998,MD,37.0,94.6425884123401,Hyderabad,Dermatologists,150
2999,MD,23.0,94.6425884123401,Mumbai,General Medicine,600
3000,MBBS,8.0,98.0,Hyderabad,Dermatologists,450
3001,MD,18.0,98.0,Hyderabad,Homeopath,100
3002,MBBS,28.0,94.6425884123401,Coimbatore,General Medicine,250
3003,MD,7.0,98.0,Coimbatore,Dermatologists,200
3004,MD,7.0,100.0,Mumbai,Dermatologists,800
3005,BAMS,11.0,94.6425884123401,Mumbai,Ayurveda,100
3006,MD,5.0,100.0,Delhi,Dermatologists,500
3007,MD,36.0,94.6425884123401,Chennai,General Medicine,100
3008,MD,13.0,93.0,Hyderabad,Dermatologists,500
3009,MBBS,15.0,90.0,Mumbai,Dermatologists,700
3010,BAMS,8.0,94.6425884123401,Bangalore,Ayurveda,250
3011,MBBS,2.0,100.0,Bangalore,General Medicine,100
3012,MBBS,23.0,94.6425884123401,Mumbai,ENT Specialist,500
3013,MD,12.0,94.6425884123401,Bangalore,Dentist,200
3014,MD,21.0,96.0,Bangalore,Dentist,200
3015,BHMS,19.0,94.6425884123401,Delhi,Homeopath,700
3016,BHMS,19.0,100.0,Bangalore,Homeopath,100
3017,BAMS,7.0,94.6425884123401,Delhi,Ayurveda,200
3018,MD,32.0,95.0,Delhi,Dermatologists,100
3019,MBBS,21.0,94.6425884123401,Hyderabad,General Medicine,150
3020,MD,3.0,94.6425884123401,Delhi,Dentist,200
3021,MD,12.0,99.0,Coimbatore,Dermatologists,250
3022,MBBS,9.0,94.6425884123401,Hyderabad,Dermatologists,400
3023,BAMS,19.0,94.6425884123401,Mumbai,Ayurveda,60
3024,MD,27.0,94.6425884123401,Mumbai,Homeopath,100
3025,MD,18.0,81.0,Bangalore,General Medicine,400
3026,MS,3.0,94.6425884123401,Hyderabad,Homeopath,200
3027,MBBS,34.0,94.6425884123401,Mumbai,General Medicine,500
3028,MD,6.0,97.0,Bangalore,Dermatologists,350
3029,MD,6.0,100.0,Delhi,Dermatologists,100
3030,MD,12.0,94.6425884123401,Hyderabad,Ayurveda,100
3031,BHMS,7.0,94.6425884123401,Bangalore,Homeopath,100
3032,MBBS,26.0,84.0,Bangalore,Dermatologists,400
3033,MBBS,18.0,94.6425884123401,Hyderabad,ENT Specialist,500
3034,MBBS,11.0,97.0,Delhi,ENT Specialist,700
3035,MBBS,45.0,93.0,Mumbai,ENT Specialist,100
3036,BDS,15.0,100.0,Ernakulam,Dentist,100
3037,MBBS,14.0,98.0,Hyderabad,ENT Specialist,250
3038,MD,28.0,94.6425884123401,Bangalore,Homeopath,100
3039,BAMS,24.0,94.6425884123401,Delhi,Ayurveda,150
3040,MD,14.0,96.0,Bangalore,Homeopath,500
3041,MBBS,13.0,94.6425884123401,Delhi,ENT Specialist,500
3042,MD,11.0,94.6425884123401,Chennai,Dermatologists,100
3043,MD,12.0,99.0,Hyderabad,Dentist,300
3044,BDS,5.0,94.6425884123401,Thiruvananthapuram,Dentist,100
3045,BHMS,8.0,94.6425884123401,Delhi,Homeopath,300
3046,BDS,29.0,97.0,Mumbai,Dentist,200
3047,MD,31.0,99.0,Bangalore,Dentist,200
3048,BDS,2.0,94.6425884123401,Mumbai,Dentist,100
3049,MD,9.0,94.6425884123401,Bangalore,Dentist,100
3050,BDS,11.0,98.0,Delhi,Dentist,200
3051,MBBS,17.0,94.6425884123401,Mumbai,ENT Specialist,100
3052,MD,6.0,94.6425884123401,Hyderabad,General Medicine,200
3053,BDS,14.0,97.0,Bangalore,Dentist,300
3054,BDS,8.0,91.0,Ernakulam,Dentist,200
3055,MBBS,10.0,94.6425884123401,Mumbai,General Medicine,500
3056,MD,11.0,99.0,Delhi,Dermatologists,400
3057,MBBS,20.0,94.6425884123401,Hyderabad,ENT Specialist,250
3058,BDS,9.0,94.6425884123401,Mumbai,Dentist,300
3059,MD,14.0,98.0,Hyderabad,Dentist,200
3060,MD,29.0,94.6425884123401,Delhi,General Medicine,100
3061,MD,27.0,100.0,Chennai,General Medicine,500
3062,BHMS,3.0,94.6425884123401,Hyderabad,Homeopath,300
3063,BDS,30.0,100.0,Mumbai,Dentist,200
3064,MD,12.0,86.0,Bangalore,Homeopath,100
3065,MBBS,10.0,99.0,Bangalore,General Medicine,400
3066,BHMS,4.0,94.6425884123401,Bangalore,Homeopath,350
3067,MD,34.0,94.6425884123401,Chennai,General Medicine,600
3068,MBBS,25.0,97.0,Chennai,ENT Specialist,500
3069,MBBS,40.0,94.6425884123401,Bangalore,General Medicine,300
3070,MD,14.0,96.0,Chennai,Dermatologists,450
3071,MBBS,13.0,93.0,Hyderabad,Dermatologists,300
3072,BDS,12.0,98.0,Bangalore,Dentist,150
3073,MD,27.0,83.0,Mumbai,General Medicine,800
3074,MBBS,31.0,90.0,Mumbai,Dermatologists,100
3075,MBBS,9.0,93.0,Hyderabad,Dermatologists,300
3076,MD,19.0,100.0,Bangalore,General Medicine,500
3077,BAMS,6.0,94.6425884123401,Chennai,Ayurveda,500
3078,MBBS,22.0,94.6425884123401,Hyderabad,Dermatologists,500
3079,MBBS,24.0,94.6425884123401,Chennai,General Medicine,800
3080,BAMS,18.0,94.6425884123401,Mumbai,Ayurveda,60
3081,BDS,17.0,96.0,Coimbatore,Dentist,100
3082,MD,14.0,94.6425884123401,Chennai,Homeopath,200
3083,MBBS,35.0,91.0,Chennai,ENT Specialist,650
3084,MS,29.0,88.0,Delhi,Ayurveda,500
3085,MD,12.0,81.0,Bangalore,General Medicine,300
3086,MBBS,25.0,82.0,Delhi,General Medicine,100
3087,MD,30.0,94.6425884123401,Mumbai,General Medicine,500
3088,MD,17.555858310626704,94.6425884123401,Delhi,Dermatologists,500
3089,MD,7.0,94.6425884123401,Thiruvananthapuram,Dentist,150
3090,BDS,11.0,94.6425884123401,Delhi,Dentist,200
3091,MD,9.0,75.0,Delhi,Dermatologists,800
3092,MD,10.0,99.0,Chennai,Dentist,100
3093,MD,17.0,100.0,Chennai,Dentist,100
3094,MD,13.0,98.0,Bangalore,Dermatologists,500
3095,BHMS,8.0,94.6425884123401,Chennai,Homeopath,200
3096,MBBS,16.0,94.6425884123401,Bangalore,ENT Specialist,200
3097,Get inspired by remarkable stories of people like you,17.555858310626704,94.6425884123401,Unknown,Dermatologists,100
3098,MD,24.0,92.0,Hyderabad,Dentist,100
3099,BHMS,22.0,93.0,Mumbai,Homeopath,100
3100,MD,12.0,94.6425884123401,Delhi,Homeopath,500
3101,BHMS,11.0,94.6425884123401,Delhi,Homeopath,600
3102,BHMS,5.0,94.6425884123401,Delhi,Homeopath,450
3103,MBBS,22.0,86.0,Bangalore,Dermatologists,500
3104,MD,13.0,100.0,Bangalore,Ayurveda,250
3105,MD,10.0,98.0,Mumbai,Dentist,100
3106,MBBS,8.0,94.6425884123401,Coimbatore,General Medicine,100
3107,MD,7.0,94.6425884123401,Thiruvananthapuram,Ayurveda,300
3108,MBBS,33.0,94.6425884123401,Delhi,General Medicine,800
3109,MBBS,21.0,93.0,Delhi,Dermatologists,500
3110,MBBS,43.0,94.6425884123401,Bangalore,General Medicine,300
3111,MD,16.0,97.0,Mumbai,Dermatologists,100
3112,MBBS,12.0,92.0,Delhi,ENT Specialist,450
3113,BAMS,25.0,94.6425884123401,Mumbai,Ayurveda,100
3114,MBBS,31.0,94.6425884123401,Coimbatore,Dentist,200
3115,MD,14.0,96.0,Bangalore,Dentist,200
3116,MD,16.0,94.6425884123401,Bangalore,Ayurveda,150
3117,MD,32.0,94.6425884123401,Mumbai,Dermatologists,100
3118,MBBS,23.0,75.0,Bangalore,ENT Specialist,350
3119,MD,11.0,99.0,Mumbai,Dentist,100
3120,MD,18.0,97.0,Bangalore,General Medicine,350
3121,BHMS,19.0,94.6425884123401,Hyderabad,Homeopath,100
3122,BHMS,19.0,94.6425884123401,Bangalore,Homeopath,250
3123,MBBS,17.555858310626704,94.6425884123401,Coimbatore,General Medicine,100
3124,MBBS,38.0,48.0,Delhi,ENT Specialist,800
3125,BHMS,18.0,94.6425884123401,Delhi,Homeopath,400
3126,MBBS,10.0,94.6425884123401,Coimbatore,Dermatologists,150
3127,MBBS,37.0,94.6425884123401,Mumbai,General Medicine,200
3128,MD,23.0,94.6425884123401,Delhi,Homeopath,300
3129,MBBS,42.0,83.0,Hyderabad,General Medicine,200
3130,BDS,5.0,94.6425884123401,Ernakulam,Dentist,100
3131,BHMS,2.0,94.6425884123401,Chennai,Homeopath,150
3132,MD,24.0,96.0,Ernakulam,Homeopath,300
3133,MBBS,10.0,94.6425884123401,Delhi,ENT Specialist,800
3134,BDS,7.0,100.0,Bangalore,Dentist,100
3135,MBBS,22.0,90.0,Mumbai,ENT Specialist,800
3136,BHMS,14.0,94.6425884123401,Delhi,Homeopath,450
3137,MD,12.0,94.6425884123401,Mumbai,Homeopath,800
3138,BDS,8.0,100.0,Coimbatore,Dentist,200
3139,BHMS,5.0,100.0,Bangalore,Homeopath,100
3140,BAMS,6.0,94.6425884123401,Hyderabad,Ayurveda,200
3141,MD,9.0,90.0,Chennai,Dermatologists,200
3142,MBBS,48.0,60.0,Chennai,General Medicine,150
3143,MD,27.0,94.6425884123401,Hyderabad,General Medicine,300
3144,BHMS,10.0,92.0,Delhi,Homeopath,350
3145,MD,14.0,94.6425884123401,Bangalore,Dermatologists,300
3146,BDS,13.0,99.0,Bangalore,Dentist,400
3147,MD,11.0,100.0,Chennai,Dentist,100
3148,MD,10.0,100.0,Mumbai,Dentist,300
3149,BAMS,16.0,94.6425884123401,Mumbai,Ayurveda,500
3150,MD,12.0,94.6425884123401,Mumbai,Homeopath,450
3151,BHMS,4.0,94.6425884123401,Ernakulam,Homeopath,150
3152,BDS,5.0,94.6425884123401,Bangalore,Dentist,100
3153,BAMS,5.0,94.6425884123401,Thiruvananthapuram,Ayurveda,100
3154,MD,17.0,94.6425884123401,Mumbai,General Medicine,400
3155,BHMS,6.0,94.6425884123401,Mumbai,Homeopath,400
3156,MBBS,19.0,94.6425884123401,Coimbatore,General Medicine,150
3157,MBBS,46.0,94.6425884123401,Mumbai,General Medicine,100
3158,MD,14.0,94.6425884123401,Delhi,Homeopath,500
3159,MD,16.0,100.0,Mumbai,Dentist,500
3160,MD,6.0,94.6425884123401,Hyderabad,Homeopath,250
3161,BHMS,6.0,94.6425884123401,Bangalore,Homeopath,100
3162,MBBS,14.0,94.6425884123401,Bangalore,ENT Specialist,700
3163,MD,9.0,98.0,Bangalore,Dentist,200
3164,BAMS,10.0,94.6425884123401,Hyderabad,Ayurveda,250
3165,BDS,26.0,94.6425884123401,Thiruvananthapuram,Dentist,100
3166,BHMS,7.0,94.6425884123401,Delhi,Homeopath,300
3167,MD,20.0,98.0,Bangalore,Dentist,100
3168,MD,21.0,85.0,Hyderabad,Ayurveda,500
3169,BDS,24.0,94.6425884123401,Coimbatore,Dentist,100
3170,MD,9.0,99.0,Hyderabad,Dentist,200
3171,MBBS,17.0,94.6425884123401,Hyderabad,General Medicine,150
3172,MD,39.0,94.6425884123401,Thiruvananthapuram,General Medicine,200
3173,MD,21.0,93.0,Bangalore,Dentist,200
3174,BAMS,20.0,94.6425884123401,Mumbai,Ayurveda,100
3175,BHMS,17.555858310626704,94.6425884123401,Delhi,Homeopath,200
3176,BDS,9.0,99.0,Mumbai,Dentist,300
3177,MD,15.0,98.0,Bangalore,Dentist,300
3178,MBBS,56.0,94.6425884123401,Coimbatore,General Medicine,200
3179,MBBS,19.0,98.0,Delhi,ENT Specialist,800
3180,MBBS,21.0,94.6425884123401,Chennai,ENT Specialist,600
3181,BDS,23.0,99.0,Chennai,Dentist,100
3182,MD,6.0,94.6425884123401,Delhi,Dermatologists,800
3183,MBBS,18.0,98.0,Mumbai,Dermatologists,500
3184,BHMS,3.0,94.6425884123401,Mumbai,Homeopath,750
3185,MBBS,21.0,94.6425884123401,Bangalore,Dermatologists,200
3186,MD,42.0,96.0,Delhi,General Medicine,100
3187,BAMS,9.0,94.6425884123401,Bangalore,Ayurveda,100
3188,BHMS,16.0,94.6425884123401,Mumbai,Homeopath,600
3189,MBBS,19.0,95.0,Mumbai,Dermatologists,500
3190,BDS,9.0,100.0,Chennai,Dentist,100
3191,MD,10.0,100.0,Delhi,Dentist,300
3192,MD,12.0,98.0,Bangalore,Dermatologists,400
3193,BAMS,6.0,100.0,Bangalore,Ayurveda,300
3194,BDS,17.0,100.0,Hyderabad,Dentist,200
3195,MD,10.0,94.6425884123401,Mumbai,Dermatologists,500
3196,MD,13.0,94.6425884123401,Delhi,General Medicine,100
3197,MBBS,38.0,94.6425884123401,Chennai,General Medicine,100
3198,BHMS,14.0,100.0,Bangalore,Homeopath,500
3199,MS,38.0,94.6425884123401,Delhi,Ayurveda,500
3200,MBBS,13.0,94.6425884123401,Bangalore,General Medicine,350
3201,MD,21.0,97.0,Delhi,Dentist,500
3202,MBBS,20.0,94.6425884123401,Ernakulam,ENT Specialist,250
3203,MBBS,13.0,97.0,Bangalore,ENT Specialist,400
3204,MD,36.0,91.0,Delhi,General Medicine,500
3205,MD,19.0,94.6425884123401,Chennai,Homeopath,500
3206,MD,6.0,94.6425884123401,Chennai,Homeopath,300
3207,MD,16.0,94.6425884123401,Thiruvananthapuram,Dentist,200
3208,MD,12.0,100.0,Hyderabad,Dentist,300
3209,BHMS,7.0,94.6425884123401,Delhi,Homeopath,200
3210,BHMS,5.0,94.0,Bangalore,Homeopath,500
3211,MBBS,6.0,94.6425884123401,Hyderabad,Dermatologists,300
3212,MD,11.0,94.6425884123401,Bangalore,Dermatologists,500
3213,MD,38.0,94.6425884123401,Thiruvananthapuram,General Medicine,200
3214,MBBS,40.0,94.6425884123401,Chennai,General Medicine,200
3215,BHMS,12.0,94.6425884123401,Mumbai,Homeopath,500
3216,MD,5.0,94.6425884123401,Bangalore,Ayurveda,200
3217,MBBS,22.0,94.6425884123401,Delhi,General Medicine,100
3218,MD,10.0,100.0,Mumbai,Homeopath,100
3219,MBBS,12.0,94.6425884123401,Chennai,ENT Specialist,500
3220,MBBS,33.0,73.0,Bangalore,Dermatologists,400
3221,MBBS,18.0,89.0,Delhi,ENT Specialist,400
3222,MBBS,12.0,81.0,Chennai,ENT Specialist,200
3223,MBBS,22.0,94.6425884123401,Chennai,ENT Specialist,500
3224,MD,13.0,98.0,Bangalore,Dermatologists,400
3225,BAMS,13.0,94.6425884123401,Hyderabad,Ayurveda,350
3226,Get inspired by remarkable stories of people like you,17.555858310626704,94.6425884123401,Unknown,Dermatologists,100
3227,MD,15.0,99.0,Bangalore,Dentist,300
3228,MD,48.0,94.6425884123401,Delhi,Homeopath,100
3229,MD,16.0,99.0,Delhi,Dermatologists,100
3230,MD,19.0,97.0,Chennai,Dentist,200
3231,MBBS,20.0,94.6425884123401,Delhi,ENT Specialist,100
3232,MBBS,48.0,94.6425884123401,Bangalore,General Medicine,50
3233,MD,11.0,94.6425884123401,Delhi,Homeopath,200
3234,MD,39.0,94.6425884123401,Mumbai,General Medicine,100
3235,BHMS,9.0,100.0,Mumbai,Homeopath,100
3236,MD,8.0,94.6425884123401,Ernakulam,Dentist,200
3237,BHMS,11.0,94.6425884123401,Mumbai,Homeopath,800
3238,MBBS,23.0,89.0,Bangalore,Dermatologists,500
3239,MBBS,43.0,94.6425884123401,Mumbai,General Medicine,200
3240,MD,10.0,94.6425884123401,Thiruvananthapuram,Dentist,100
3241,BAMS,35.0,97.0,Chennai,Ayurveda,500
3242,MBBS,21.0,94.6425884123401,Mumbai,Dermatologists,400
3243,MBBS,34.0,94.6425884123401,Coimbatore,General Medicine,200
3244,BHMS,5.0,88.0,Delhi,Homeopath,500
3245,MBBS,18.0,94.6425884123401,Delhi,Homeopath,100
3246,MBBS,34.0,94.6425884123401,Chennai,ENT Specialist,250
3247,BHMS,29.0,94.6425884123401,Ernakulam,Homeopath,200
3248,MD,11.0,94.6425884123401,Ernakulam,Dentist,100
3249,MBBS,32.0,94.6425884123401,Chennai,General Medicine,350
3250,MD,24.0,94.6425884123401,Delhi,Dentist,500
3251,BAMS,27.0,94.6425884123401,Mumbai,Ayurveda,50
3252,MD,10.0,67.0,Mumbai,Ayurveda,500
3253,MBBS,15.0,97.0,Delhi,ENT Specialist,600
3254,MD,41.0,94.6425884123401,Mumbai,Dentist,800
3255,BAMS,6.0,94.6425884123401,Bangalore,Ayurveda,200
3256,MBBS,46.0,96.0,Hyderabad,Homeopath,100
3257,MD,5.0,100.0,Chennai,Dentist,500
3258,BHMS,18.0,100.0,Bangalore,Homeopath,250
3259,BHMS,12.0,94.6425884123401,Coimbatore,Homeopath,500
3260,MBBS,33.0,93.0,Delhi,ENT Specialist,500
3261,MD,21.0,94.6425884123401,Bangalore,Homeopath,100
3262,BDS,6.0,94.6425884123401,Delhi,Dentist,200
3263,BHMS,5.0,94.6425884123401,Mumbai,Homeopath,450
3264,MD,10.0,94.6425884123401,Mumbai,Ayurveda,500
3265,MD,2.0,94.6425884123401,Hyderabad,Dermatologists,500
3266,MD,45.0,94.6425884123401,Mumbai,Dermatologists,100
3267,MBBS,20.0,94.6425884123401,Mumbai,General Medicine,250
3268,MBBS,10.0,71.0,Bangalore,ENT Specialist,700
3269,MD,14.0,94.6425884123401,Chennai,Dentist,500
3270,MBBS,32.0,94.6425884123401,Bangalore,ENT Specialist,180
3271,MBBS,9.0,94.6425884123401,Bangalore,Dermatologists,300
3272,MD,30.0,94.6425884123401,Chennai,Dermatologists,300
3273,MBBS,12.0,96.0,Hyderabad,General Medicine,300
3274,MD,14.0,94.6425884123401,Mumbai,Ayurveda,200
3275,BHMS,3.0,94.6425884123401,Chennai,Homeopath,200
3276,MD,5.0,94.6425884123401,Mumbai,Homeopath,100
3277,MBBS,9.0,95.0,Chennai,ENT Specialist,300
3278,MD,6.0,94.6425884123401,Hyderabad,Dermatologists,250
3279,MD,16.0,97.0,Hyderabad,Dentist,500
3280,BDS,35.0,98.0,Bangalore,Dentist,300
3281,BHMS,17.0,94.6425884123401,Mumbai,Homeopath,500
3282,MD,11.0,96.0,Delhi,Dentist,300
3283,MD,16.0,94.6425884123401,Hyderabad,General Medicine,250
3284,MBBS,9.0,97.0,Chennai,General Medicine,700
3285,MBBS,8.0,94.6425884123401,Delhi,ENT Specialist,500
3286,MBBS,32.0,100.0,Chennai,General Medicine,250
3287,MBBS,15.0,94.6425884123401,Ernakulam,General Medicine,200
3288,BHMS,3.0,100.0,Delhi,Homeopath,300
3289,BDS,34.0,94.6425884123401,Coimbatore,Dentist,100
3290,BDS,6.0,94.6425884123401,Hyderabad,Dentist,200
3291,BHMS,4.0,94.6425884123401,Delhi,Homeopath,50
3292,MBBS,15.0,97.0,Bangalore,ENT Specialist,350
3293,MD,6.0,79.0,Hyderabad,General Medicine,600
3294,MD,16.0,99.0,Bangalore,Dentist,300
3295,MD,26.0,94.6425884123401,Mumbai,General Medicine,100
3296,BHMS,33.0,93.0,Mumbai,Homeopath,500
3297,MBBS,21.0,94.6425884123401,Delhi,ENT Specialist,700
3298,MD,17.0,94.6425884123401,Hyderabad,Ayurveda,100
3299,BDS,2.0,94.6425884123401,Chennai,Dentist,200
3300,BDS,4.0,94.6425884123401,Thiruvananthapuram,Dentist,150
3301,BDS,3.0,94.6425884123401,Ernakulam,Dentist,10
3302,MBBS,29.0,94.6425884123401,Delhi,ENT Specialist,100
3303,MBBS,26.0,94.6425884123401,Mumbai,General Medicine,200
3304,BHMS,17.0,94.6425884123401,Bangalore,Homeopath,400
3305,MBBS,9.0,94.6425884123401,Bangalore,ENT Specialist,300
3306,MBBS,36.0,94.6425884123401,Mumbai,General Medicine,150
3307,MBBS,15.0,94.6425884123401,Chennai,General Medicine,400
3308,BAMS,7.0,100.0,Bangalore,Ayurveda,200
3309,BAMS,5.0,94.6425884123401,Ernakulam,Ayurveda,200
3310,MD,16.0,98.0,Bangalore,Dentist,200
3311,BDS,10.0,99.0,Mumbai,Dentist,300
3312,MD,19.0,100.0,Mumbai,Homeopath,100
3313,MD,15.0,81.0,Delhi,General Medicine,400
3314,MD,20.0,97.0,Bangalore,Dentist,250
3315,BAMS,28.0,94.6425884123401,Mumbai,Ayurveda,300
3316,MD,19.0,83.0,Bangalore,General Medicine,400
3317,BHMS,13.0,100.0,Mumbai,Homeopath,500
3318,MBBS,5.0,94.6425884123401,Mumbai,Dermatologists,500
3319,BAMS,20.0,94.6425884123401,Mumbai,Ayurveda,50
3320,BDS,9.0,94.6425884123401,Chennai,Dentist,150
3321,MD,12.0,96.0,Bangalore,Homeopath,600
3322,MBBS,18.0,90.0,Mumbai,ENT Specialist,100
3323,MD,11.0,94.6425884123401,Hyderabad,Dentist,250
3324,BAMS,14.0,94.6425884123401,Mumbai,Ayurveda,100
3325,MD,19.0,99.0,Bangalore,Dentist,500
3326,BAMS,18.0,94.6425884123401,Mumbai,Ayurveda,60
3327,MBBS,25.0,94.6425884123401,Bangalore,General Medicine,350
3328,MBBS,12.0,94.6425884123401,Hyderabad,General Medicine,500
3329,MD,18.0,98.0,Delhi,Dentist,500
3330,MD,14.0,98.0,Delhi,Dermatologists,700
3331,MBBS,19.0,76.0,Hyderabad,ENT Specialist,300
3332,BAMS,6.0,94.0,Hyderabad,Ayurveda,150
3333,MD,12.0,100.0,Bangalore,Ayurveda,200
3334,BAMS,30.0,94.6425884123401,Hyderabad,Ayurveda,100
3335,BDS,5.0,100.0,Bangalore,Dentist,200
3336,MD,14.0,99.0,Delhi,Dentist,300
3337,MD,14.0,94.0,Hyderabad,Dermatologists,800
3338,BAMS,11.0,90.0,Delhi,Ayurveda,500
3339,BDS,6.0,93.0,Chennai,Dentist,150
3340,MBBS,18.0,99.0,Hyderabad,General Medicine,500
3341,BDS,19.0,94.6425884123401,Mumbai,Dentist,200
3342,MD,17.555858310626704,81.0,Mumbai,General Medicine,100
3343,MS,4.0,94.6425884123401,Bangalore,ENT Specialist,400
3344,BHMS,28.0,94.6425884123401,Hyderabad,Homeopath,100
3345,MD,28.0,94.6425884123401,Mumbai,General Medicine,100
3346,BDS,19.0,97.0,Coimbatore,Dentist,150
3347,MD,10.0,100.0,Hyderabad,Dentist,200
3348,MBBS,7.0,91.0,Mumbai,ENT Specialist,500
3349,MD,8.0,94.6425884123401,Chennai,Dentist,250
3350,BDS,4.0,100.0,Chennai,Dentist,200
3351,MD,10.0,97.0,Mumbai,Dentist,300
3352,MD,18.0,89.0,Coimbatore,Dermatologists,250
3353,MD,4.0,94.6425884123401,Hyderabad,Dermatologists,300
3354,MBBS,13.0,94.6425884123401,Chennai,ENT Specialist,300
3355,MBBS,24.0,92.0,Mumbai,ENT Specialist,100
